credit_policy,purpose,interest_rate,installment,annnual_income,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
0,debt_consolidation,0.1312,230.36,91000,9.63,692,2489.96,5537,79.1,6,0,0,0
0,small_business,0.1154,659.91,616000,2.33,692,4005.96,0,0,5,0,0,1
0,home_improvement,0.1028,294.83,34000,10.66,687,599.96,1521,27.7,12,0,0,1
0,debt_consolidation,0.1217,199.78,30000,2.2,662,658.96,2468,79.6,1,0,0,0
0,debt_consolidation,0.1122,131.38,33000,15.27,672,2700,3323,32.6,4,0,0,0
0,debt_consolidation,0.1438,123.71,31500,18.51,642,3390,869,96.6,2,0,0,0
0,home_improvement,0.0964,320.99,22000,18.55,722,540,63,4.2,2,0,0,0
0,debt_consolidation,0.1628,99.71,60000,4.22,622,479,2581,64.5,10,0,0,0
0,debt_consolidation,0.1186,23.21,23400,11.33,657,2879.96,4479,101.8,1,0,0,1
0,educational,0.1217,299.67,22000,3.27,667,708.96,0,0,1,0,0,0
0,small_business,0.1501,346.71,31000,23.34,667,2190,3283,63.1,7,0,0,0
0,debt_consolidation,0.1754,500.22,45000,23.65,652,2670,81695,92.9,0,0,0,0
0,educational,0.1407,171.06,13000,13.38,642,810,5908,34.8,2,0,0,0
0,debt_consolidation,0.1754,705.87,45000,25.63,667,2670,35460,86.7,19,0,0,0
0,small_business,0.1249,836.23,82000,15.13,702,11430,43302,53.8,4,0,0,1
0,small_business,0.1596,878.44,105000,26.55,707,6630,78203,90,0,0,0,0
0,credit_card,0.1438,359.95,76500,9.98,642,4679.96,15918,101.4,6,0,0,1
0,all_other,0.0933,287.59,15000,13.36,717,3268.96,2588,103.5,0,0,0,1
0,debt_consolidation,0.1028,162,70000,0.26,687,344.96,1169,48.7,0,0,0,0
0,debt_consolidation,0.1438,227.66,45000,15.63,642,2099.96,5575,66.4,0,1,0,1
0,credit_card,0.1249,468.29,74000,20.68,682,4349.96,8009,74.2,4,0,1,0
0,all_other,0.1154,98.99,75000,18.26,672,2670,1393,43.5,7,0,0,0
0,home_improvement,0.1628,59.12,88000,26.52,652,3959.96,51914,88.5,0,0,0,1
0,debt_consolidation,0.1343,186.46,36000,16.03,652,2159.96,3132,97.9,4,0,0,0
0,all_other,0.1154,164.98,41000,10.36,672,6839.96,15301,46.8,7,1,0,0
0,debt_consolidation,0.1596,337.32,66000,23.27,657,7593.96,25348,91.6,1,0,0,0
0,small_business,0.0933,178.94,95000,0.13,702,210,327,21.8,1,0,0,0
0,all_other,0.1028,181.44,5000,0,682,238.96,0,0,3,0,0,1
0,debt_consolidation,0.1438,240.54,30000,4.04,642,450,2288,53.2,2,0,0,1
0,debt_consolidation,0.1122,246.33,20000,5.46,677,1260,4310,50.7,7,0,0,1
0,educational,0.1122,82.11,30000,0.4,672,1590,174,9.2,7,1,0,0
0,credit_card,0.1438,274.9,59000,23.86,677,7258.96,14301,60.2,4,0,0,1
0,debt_consolidation,0.1407,136,46000,13.51,642,1708.96,4033,53.1,8,0,0,0
0,debt_consolidation,0.0964,192.6,110000,15.49,707,5280,33985,85,11,0,0,0
0,credit_card,0.1249,16.73,18000,19.2,657,5130,9231,44,1,4,0,0
0,all_other,0.1565,293.87,36000,21.5,642,1830,3896,34.2,3,0,0,1
0,debt_consolidation,0.128,67.2,20000,2.58,652,1830,1123,23.1,4,2,0,1
0,debt_consolidation,0.128,335.98,56160,5.04,662,1049.96,11766,72.6,0,0,0,1
0,all_other,0.1407,239.49,44241.6,14.92,652,3720,0,0,1,2,0,0
0,home_improvement,0.0964,385.19,32000,1.99,707,2310,6306,36.7,7,0,0,1
0,debt_consolidation,0.147,621.34,120000,26.25,697,5909,130799,89.4,3,0,0,0
0,all_other,0.1407,29.08,28000,21.26,642,2339,14479,78.3,2,0,0,0
0,debt_consolidation,0.1091,326.97,75000,8,677,2189.96,1170,49.1,8,0,1,1
0,debt_consolidation,0.1375,272.46,20000,13.2,652,1110,6014,72.5,3,0,0,0
0,debt_consolidation,0.128,161.27,62500,12.61,652,2609,9212,56.9,0,3,0,0
0,all_other,0.1312,202.52,60000,1.02,652,539,1328,41.5,3,0,0,0
0,debt_consolidation,0.147,324.48,71000,21.58,657,2984,1992,18.3,3,6,0,0
0,small_business,0.1407,855.3,170000,20.2,687,5774,216959,45.4,4,0,0,0
0,debt_consolidation,0.1375,170.29,16000,9.45,642,841,4467,93.1,0,0,0,0
0,educational,0.0933,319.54,77000,16.29,717,3480,2,0.1,16,0,0,0
0,all_other,0.1407,51.32,11400,22.95,642,329.96,1201,75.1,3,0,0,1
0,debt_consolidation,0.1786,88.41,55000,9.62,612,1230,1190,119,15,0,0,0
0,all_other,0.1375,81.74,59500,18.51,647,7110,21899,69.1,4,2,0,0
0,small_business,0.128,167.99,100000,9.98,652,2519.96,40238,63.2,10,0,0,0
0,credit_card,0.1343,169.51,98000,12.53,647,2849.96,9568,97.1,1,0,3,0
0,all_other,0.1375,170.29,27040,1.6,642,450.04,1202,92.5,1,0,0,0
0,small_business,0.128,167.99,20000,19.02,662,959,0,0,1,0,0,0
0,debt_consolidation,0.1628,882.39,120000,19.02,667,6390.04,121719,60,5,0,0,1
0,debt_consolidation,0.1312,168.76,15000,8.72,647,1530.04,5183,46.3,1,1,0,1
0,small_business,0.1596,489.29,65000,21.93,657,6030.04,254,36.3,6,1,0,1
0,small_business,0.1343,508.53,55000,19.44,672,4860.04,15973,31.6,8,3,0,1
0,all_other,0.1343,162.73,68000,12.11,647,5489,8174,76.7,12,0,1,0
0,educational,0.1091,326.97,43000,4.19,682,630,58,7.2,1,0,0,1
0,all_other,0.0996,386.99,45000,2.48,707,2981.04,1458,11,4,0,0,0
0,debt_consolidation,0.1438,206.18,21360,18.93,642,570.04,1400,16.9,7,0,0,0
0,all_other,0.1438,227.66,45000,18.32,647,1140.04,6367,80.6,0,0,0,0
0,all_other,0.1533,487.59,76000,9.49,652,2789,16075,80.4,1,1,0,1
0,credit_card,0.1501,336.31,62000,17.03,642,9390,15780,20.2,4,3,0,0
0,educational,0.128,201.59,12000,3,657,479.04,884,55.2,1,0,0,0
0,small_business,0.1501,520.06,36500,4.64,657,7589,4727,89.2,2,0,0,0
0,debt_consolidation,0.1217,233.07,43000,11.58,662,6221,2778,99.2,6,0,0,0
0,all_other,0.1154,19.8,5000,4.8,662,750.04,228,19,3,0,0,0
0,debt_consolidation,0.1659,35.45,14200,27.55,647,2819,7400,77.1,3,0,0,1
0,all_other,0.1438,30.93,29000,3.1,632,420.04,997,7.3,4,0,0,1
0,debt_consolidation,0.1122,164.22,85000,7.4,672,3360.04,2695,29.9,8,0,0,1
0,debt_consolidation,0.0996,257.99,20000,1.5,697,479.04,358,6,1,0,0,0
0,credit_card,0.1438,137.45,15000,16.32,647,1049,4364,101.5,5,0,0,1
0,debt_consolidation,0.1722,357.63,175000,26.13,657,4949.04,69407,78.6,2,0,0,0
0,debt_consolidation,0.128,161.27,22500,10.29,652,3180,5070,72.4,3,1,0,0
0,debt_consolidation,0.1375,286.08,34000,14.29,652,990,4206,75.1,1,0,0,0
0,debt_consolidation,0.1438,359.95,54000,4.33,642,4529.04,21964,83.5,4,0,0,1
0,small_business,0.1312,843.8,250000,25.03,762,8460.04,401941,20.7,1,0,0,1
0,all_other,0.087,177.3,8700,17.52,727,4351,9419,26.5,1,0,0,0
0,small_business,0.1438,412.35,100000,11.4,647,7350.04,37367,66.5,15,0,0,0
0,debt_consolidation,0.1059,624.87,36000,0.33,712,300,89,1.6,0,0,0,1
0,all_other,0.0996,51.6,18000,10.33,682,2910,6646,100.7,1,0,0,1
0,all_other,0.1059,130.18,63000,17.89,682,5279.04,21154,96.2,8,0,1,0
0,credit_card,0.0838,189.08,50000,4.51,727,600,669,7,0,0,0,0
0,small_business,0.1059,650.9,102000,2.55,707,1590.04,8702,51.7,11,0,0,0
0,all_other,0.1091,404.62,80000,8.21,687,299,693,53.3,1,0,0,0
0,debt_consolidation,0.1059,325.45,51000,0.54,687,397.04,704,44,4,0,0,0
0,all_other,0.1438,294.66,55000,12.87,642,3242,4776,27.9,13,0,0,0
0,all_other,0.1375,340.57,126600,1.95,657,5100,6298,86.3,2,3,0,0
0,major_purchase,0.1438,247.41,53000,15.65,647,2040.04,11796,74.7,20,0,0,1
0,all_other,0.1375,170.29,35000,1.37,642,212.04,1545,61.8,6,0,0,0
0,debt_consolidation,0.1249,50.18,15600,14.23,652,1230.04,6312,60.7,4,0,0,0
0,major_purchase,0.1186,232.04,72000,9.18,667,4110.04,0,0,18,0,0,0
0,debt_consolidation,0.1786,557.48,140000,24.04,652,6239.04,128850,89.6,2,0,0,1
0,debt_consolidation,0.1217,59.94,42000,1.71,657,3150.04,0,0,2,0,0,1
0,debt_consolidation,0.1059,162.73,69700,13.31,687,7950,5521,55.8,5,0,1,1
0,debt_consolidation,0.1659,531.74,40800,20.53,652,2880,1728,57.6,8,0,0,0
0,small_business,0.0964,770.37,66000,0,742,1620.04,0,0,9,0,0,0
0,small_business,0.128,503.97,60000,22.44,687,4859.04,23,1.3,5,2,0,1
0,debt_consolidation,0.1059,325.45,25000,10.22,687,2729.04,6552,95,4,0,0,0
0,debt_consolidation,0.1343,142.39,30000,13.16,647,3660,2153,86.1,3,0,0,0
0,major_purchase,0.087,158.31,27000,0.93,717,300,157,5.4,1,0,0,0
0,home_improvement,0.1249,80.28,41380,20.56,662,2070,18749,83,5,0,0,1
0,debt_consolidation,0.1438,359.95,50400,6.69,647,12150.04,10155,35,1,2,0,0
0,debt_consolidation,0.1501,866.76,185000,24.59,697,6510,245886,84.5,7,0,0,1
0,small_business,0.1565,349.85,72000,28.4,692,4470.04,60134,53,5,0,1,1
0,debt_consolidation,0.1312,438.78,115200,10.33,662,660,0,0,4,0,0,0
0,all_other,0.147,138.08,27600,22.61,642,1320.04,3395,97,0,0,0,0
0,small_business,0.1028,155.52,30000,8.96,682,719,6893,15.4,27,0,0,0
0,all_other,0.0743,93.23,14400,0,757,300,0,0,0,0,0,1
0,all_other,0.1091,163.49,264000,8.3,677,7080.04,2053,2.6,25,0,0,1
0,debt_consolidation,0.1059,781.08,165000,18.76,732,8310,81617,32.7,4,1,0,0
0,debt_consolidation,0.128,302.38,20533,26.88,742,3960,17741,68.2,0,0,0,0
0,small_business,0.1628,352.96,25000,5.09,652,3659,14594,97.9,0,0,0,1
0,home_improvement,0.147,276.15,50800,19.13,647,240.04,289,28.9,15,0,0,1
0,debt_consolidation,0.1722,286.1,36000,23.47,657,4757,10130,45.6,2,1,0,0
0,debt_consolidation,0.1375,102.17,40000,16.71,642,1799,9135,76.8,28,0,0,0
0,debt_consolidation,0.1407,400.28,38256,11.26,652,990,8963,99.6,2,0,0,0
0,debt_consolidation,0.1596,505.98,78000,13.78,652,3990,9942,87.2,2,2,0,0
0,major_purchase,0.1186,33.15,42000,3.42,657,3180,0,0,2,0,0,1
0,debt_consolidation,0.1059,325.45,77000,16.54,692,4889.04,18878,40.3,5,0,0,1
0,debt_consolidation,0.1091,408.71,36000,12.27,692,1770,12415,53.3,4,0,0,1
0,debt_consolidation,0.1533,313.45,40000,21.9,652,6180,13025,28.4,3,0,0,0
0,debt_consolidation,0.1628,282.37,26400,25,662,2010.04,8768,71.9,3,0,0,1
0,small_business,0.1375,851.41,320000,22.68,732,8490.04,407794,20.8,0,0,0,1
0,debt_consolidation,0.1249,485.01,40000,0.45,667,810.04,336,33.6,1,0,0,0
0,debt_consolidation,0.1438,675.23,82000,21.03,672,5160.04,52316,83.7,11,1,1,0
0,all_other,0.1217,99.89,27228,14.85,662,2820,0,0,31,0,1,0
0,all_other,0.0901,318.05,24000,5,722,2009.04,4698,27.6,4,0,0,0
0,all_other,0.128,167.99,48000,27.6,712,5580.04,16513,30.9,6,1,0,1
0,debt_consolidation,0.1533,383.1,30000,18.52,647,1110,4021,72.3,3,0,0,1
0,debt_consolidation,0.1343,339.02,89796,4.78,657,3720.04,7455,93.2,1,2,0,0
0,debt_consolidation,0.1059,390.54,43200,6.36,687,517.04,1069,42.8,1,0,0,0
0,credit_card,0.1438,97.08,40000,28.68,692,4709,21290,78,1,0,0,0
0,all_other,0.1407,20.53,31200,20.54,642,2369.04,14670,79.3,3,0,0,0
0,small_business,0.0996,806.22,86000,0,727,3150.04,0,0,6,1,0,0
0,debt_consolidation,0.0964,188.58,18000,16.13,707,502.04,466,46.6,0,0,0,1
0,all_other,0.1186,198.89,37000,4.54,667,930.04,6232,60.5,0,0,0,0
0,small_business,0.1122,328.43,42000,0.94,697,390,179,17.9,3,0,0,1
0,debt_consolidation,0.0996,25.8,6000,0,682,480.04,0,0,1,0,0,0
0,all_other,0.1565,524.77,72000,8.73,652,4229.04,3193,59.1,3,2,0,1
0,home_improvement,0.128,100.8,48000,5.2,647,1200.04,11587,67,11,0,0,0
0,debt_consolidation,0.1786,72.17,44400,28.73,647,4709,6076,79.9,6,1,0,0
0,debt_consolidation,0.128,503.97,276000,17.87,672,6989.04,275925,84.8,0,1,0,0
0,debt_consolidation,0.1312,337.52,276000,20.06,672,6989.04,275925,84.8,0,1,0,0
0,major_purchase,0.1028,518.39,80000,0.62,712,630,1539,10.3,1,0,0,0
0,all_other,0.1059,78.11,22752,5.7,672,3150.04,3613,103.2,1,1,0,0
0,all_other,0.128,100.8,75000,3.42,647,3330,296,74,3,0,1,0
0,all_other,0.1091,326.97,28800,2.46,682,2609.04,1999,99.9,3,0,0,0
0,debt_consolidation,0.1438,412.35,81600,19.49,657,2340.04,5191,48.1,14,0,0,1
0,debt_consolidation,0.1565,524.77,52000,11.54,652,1920.04,9603,96.5,5,0,0,0
0,debt_consolidation,0.1059,237.58,65000,12.54,682,2370.04,1367,6.9,9,0,0,1
0,all_other,0.1438,46.39,60000,21.34,642,5880,25254,53.1,24,0,0,0
0,small_business,0.1122,591.18,214000,11.61,692,1470,921,14.6,16,0,0,0
0,all_other,0.1091,19.62,15000,11.68,692,480.04,441,73.5,0,0,0,0
0,educational,0.1154,49.5,8000,11.1,662,1049,0,0,2,0,0,0
0,credit_card,0.0996,515.98,80000,16.29,717,2640.04,28095,32.8,7,0,0,0
0,educational,0.0933,31.96,19500,0.92,692,360,362,25.9,0,0,0,0
0,debt_consolidation,0.1312,270.02,26400,11.32,657,1410,3919,37.7,15,0,0,0
0,credit_card,0.1059,390.54,214000,11.78,692,1470,921,14.6,16,0,0,0
0,home_improvement,0.1786,902.06,350000,17.64,657,4230.04,44827,80.4,14,0,0,1
0,debt_consolidation,0.1438,515.44,36000,26.53,697,2310.04,13764,75.2,5,0,0,0
0,debt_consolidation,0.147,276.15,52800,18.52,647,3699,20383,67.9,2,0,0,0
0,educational,0.1375,495.52,84000,19.1,662,6660.04,26710,102.7,3,0,0,0
0,small_business,0.1754,748.08,69000,14.71,652,5099,4668,55.6,2,1,0,1
0,all_other,0.1343,27.13,26000,0,637,540.04,0,0,2,0,0,1
0,debt_consolidation,0.1501,277.37,55000,28.43,697,4079.04,38057,96.8,3,0,0,0
0,all_other,0.1659,106.35,12000,17.1,632,1199.04,7587,97.3,0,0,0,1
0,credit_card,0.1122,472.94,90000,15,687,1950.04,11220,72.4,4,0,0,0
0,debt_consolidation,0.1565,349.85,26400,29.41,692,3450.04,10565,56.8,2,0,0,0
0,all_other,0.1312,202.52,104000,6.95,652,3510.04,1189,79.3,0,0,0,0
0,all_other,0.1122,229.91,108000,21.97,692,6629.04,7258,42.7,7,0,0,1
0,all_other,0.1154,527.93,168000,6.23,682,5250.04,16161,78.1,4,0,0,1
0,all_other,0.1407,342.12,46080,25.91,697,3839.04,14554,52,3,0,0,0
0,debt_consolidation,0.1628,564.73,55200,7.96,652,3929,13614,70.9,3,0,0,0
0,all_other,0.1249,83.63,95000,16.19,657,5070,16027,64.6,5,0,0,0
0,all_other,0.0996,54.02,7200,17.33,687,540.04,2469,29.7,1,0,0,1
0,small_business,0.1312,810.05,60000,25.08,757,9182.04,53461,50.8,0,0,0,0
0,all_other,0.0901,254.44,48000,8.3,717,870.04,0,0,1,0,0,0
0,educational,0.1501,495.79,30000,12.76,657,3270,5830,64.1,1,0,0,1
0,small_business,0.0964,240.74,72000,15.72,712,4950.04,3943,43.8,4,0,0,1
0,debt_consolidation,0.1691,154.9,32000,27.15,652,3450.04,2012,100.6,0,0,0,0
0,debt_consolidation,0.1343,508.53,60000,2.16,662,3360.04,3286,84.3,6,0,0,1
0,debt_consolidation,0.1501,350.17,38400,21.81,657,3180.04,7897,75.2,3,0,0,1
0,debt_consolidation,0.1438,254.29,36000,26.08,682,3180.04,204,4.6,11,0,0,1
0,credit_card,0.1122,246.33,31920,6.62,677,452.04,0,0,0,0,0,0
0,debt_consolidation,0.1722,661.61,38000,9.76,642,3690,8731,38.1,0,0,0,0
0,small_business,0.1059,325.45,50000,13.9,697,6090.04,4115,11.6,5,0,0,1
0,small_business,0.087,316.61,36000,0.6,727,570.04,596,29.8,0,0,0,0
0,debt_consolidation,0.1741,622.13,50000,16.92,647,5490,4693,28.8,8,0,1,1
0,home_improvement,0.1425,274.4,55000,15.53,652,8699,19457,51.1,0,2,0,1
0,all_other,0.1709,24.99,20800,28.42,662,1208.04,1878,22.6,3,0,0,0
0,debt_consolidation,0.1362,81.59,47600,15.53,647,1470,1233,35.2,1,0,0,0
0,debt_consolidation,0.0838,315.12,39600,5.67,737,2925,4545,18.9,4,0,0,0
0,all_other,0.0983,160.94,45000,0.67,702,2977,339,11.7,6,0,0,0
0,major_purchase,0.1078,163.18,26400,13.55,687,4109.04,40091,33.2,0,0,0,0
0,home_improvement,0.1109,688.41,220000,21.28,747,8730,270800,25.3,5,0,0,0
0,all_other,0.1141,55.17,17048,21.75,687,360,5898,42.1,3,0,0,0
0,debt_consolidation,0.152,443.24,33448,17.08,657,5280.04,12951,83,1,0,1,0
0,debt_consolidation,0.1583,286.73,37000,22.25,647,4440,276,92,6,0,1,0
0,educational,0.133,253.79,30000,14.08,662,1960.04,0,0,7,0,0,1
0,all_other,0.1172,35.57,7500,19.2,672,1200.04,5168,84.1,4,0,0,0
0,all_other,0.1362,56.09,68000,5.61,682,1470,2324,14,18,0,0,1
0,credit_card,0.1204,232.64,63000,14.55,672,4290,7180,34.4,4,0,0,1
0,home_improvement,0.1078,244.76,66000,5.13,687,3119.04,12123,21,5,0,0,1
0,debt_consolidation,0.1393,187.8,34000,19.34,657,2789.04,3266,46,6,0,0,0
0,debt_consolidation,0.1362,163.17,60000,21.03,662,6600,16140,81.8,13,0,1,0
0,debt_consolidation,0.1109,65.57,40000,9.98,672,390,0,0,0,0,0,0
0,debt_consolidation,0.133,169.2,31000,16.88,657,5129,2229,51.8,1,7,0,0
0,debt_consolidation,0.133,406.07,80000,8.64,662,991.04,15636,73.4,1,0,0,0
0,all_other,0.1078,326.35,31730,13.01,702,3629,2294,22.9,5,0,0,1
0,debt_consolidation,0.133,406.07,36000,12.77,662,2430.04,8480,19.1,4,2,0,0
0,all_other,0.1457,248.08,80400,26.49,692,5160,18943,55.2,6,0,1,0
0,all_other,0.1299,16.85,26880,10,652,1890,182,60.7,6,0,0,0
0,credit_card,0.133,406.07,44500,20.14,677,5100,17940,64.5,6,0,0,1
0,debt_consolidation,0.1488,471.52,66000,22.16,662,6840.04,23802,62.8,6,0,0,1
0,major_purchase,0.0983,482.82,66000,9.38,732,960.04,664,1.6,2,0,0,0
0,debt_consolidation,0.1141,148.2,30000,13.88,677,3059.04,844,46.9,9,0,0,0
0,major_purchase,0.0983,193.13,16800,7.07,702,780,0,0,6,0,0,0
0,debt_consolidation,0.1583,701.47,70000,13.94,672,4050,11346,103.1,6,0,0,1
0,credit_card,0.1425,82.32,60456,22.93,652,6090.04,25203,93,0,0,0,0
0,debt_consolidation,0.1014,355.67,42000,12.94,712,1470,45442,25.8,0,0,0,1
0,debt_consolidation,0.133,81.22,24000,11.35,652,2460.04,5016,27.7,5,0,0,0
0,all_other,0.133,67.68,19680,23.6,677,1560.04,480,96,5,0,0,0
0,educational,0.1141,65.87,4500,4,667,330,333,37,4,0,0,0
0,credit_card,0.1236,200.32,63000,14.51,667,2880,12508,34.7,5,0,0,1
0,debt_consolidation,0.1046,324.84,84000,16.67,722,4458,6673,32.6,4,0,0,0
0,debt_consolidation,0.1615,450.96,54000,20.2,657,3390.04,18511,72.6,0,0,0,0
0,small_business,0.1172,793.94,140000,8.39,707,5280.04,16298,80.7,8,0,0,1
0,small_business,0.1804,682.76,120000,19.33,647,5160,5094,71.7,3,1,0,1
0,credit_card,0.1299,134.76,88975,6.78,657,7020.04,0,0,0,2,0,0
0,debt_consolidation,0.133,203.04,40000,5.13,657,3179.04,75,37.5,8,0,0,1
0,all_other,0.1646,106.16,60000,28.16,672,6480.04,7846,25.8,4,1,0,0
0,all_other,0.1046,68.22,34200,10.04,682,720,1856,26.5,0,0,0,0
0,small_business,0.1078,815.87,86000,0.75,717,3181.04,2718,19.3,8,1,0,0
0,debt_consolidation,0.1109,458.94,80900,15.63,702,3629,42619,2.6,4,0,0,0
0,debt_consolidation,0.152,208.59,36000,18.53,642,3270,6970,76.6,4,1,0,1
0,debt_consolidation,0.0951,372.44,20000,14.58,737,6900,20245,50.1,1,0,0,1
0,debt_consolidation,0.1615,233.41,32688,29.07,687,1471,10503,51.7,1,0,0,0
0,all_other,0.1141,98.8,13000,10.43,672,959.04,474,11.8,0,0,0,0
0,small_business,0.1299,505.34,90000,10.24,672,2250,4162,68.4,14,0,1,1
0,credit_card,0.1646,265.39,45000,23.04,652,4169.04,7091,89.8,0,1,0,0
0,educational,0.1425,171.5,63000,17.22,647,4199.04,2347,24.7,1,1,0,1
0,debt_consolidation,0.1488,207.64,41000,15.75,642,2279.04,11638,73.7,4,1,0,0
0,debt_consolidation,0.1615,704.63,67000,21.83,667,5220.04,33295,90.7,4,0,1,1
0,debt_consolidation,0.1393,592.4,50000,23.47,697,7440.04,48792,80.9,0,0,0,0
0,major_purchase,0.133,84.6,24960,0.96,652,180.04,177,88.5,1,0,0,1
0,debt_consolidation,0.1551,418.99,62000,15.38,647,1860,11214,70.1,0,0,0,0
0,debt_consolidation,0.1551,438.2,73000,19.73,657,6210,26066,98,13,0,1,1
0,all_other,0.1299,808.54,240000,9.67,682,9479,66919,61.3,5,0,0,0
0,home_improvement,0.1804,202.57,45000,25.84,647,1799,10147,89.8,0,0,0,1
0,major_purchase,0.1046,77.97,27000,19.29,697,482.04,1364,34.1,2,0,0,0
0,debt_consolidation,0.1299,203.82,45000,22.77,692,5719.04,22191,85.3,6,0,1,1
0,all_other,0.092,191.36,97000,19.6,737,12240.04,40904,34.4,12,0,0,0
0,debt_consolidation,0.1583,526.1,60000,17.28,657,5400,11096,92.2,2,0,1,1
0,debt_consolidation,0.1236,300.48,140000,16.9,672,4440,45428,82.3,5,0,1,0
0,debt_consolidation,0.1457,516.83,49898,25.4,707,6360.04,11937,52.8,0,0,0,1
0,debt_consolidation,0.1393,102.44,12000,3.9,642,390,1437,79.8,0,0,0,1
0,credit_card,0.1141,386.97,160000,12.26,702,6960,56200,57.4,4,0,0,0
0,educational,0.0838,75.63,15725,3.82,722,602.04,0,0,0,0,0,0
0,major_purchase,0.1425,68.6,68000,14.45,642,4710,29452,65.4,2,1,0,0
0,all_other,0.0743,49.72,3500,5.14,752,930.04,506,5.9,0,0,0,0
0,credit_card,0.1236,534.19,82000,16.27,682,6390.04,33859,88.7,4,0,0,1
0,debt_consolidation,0.1551,230.45,160000,25.11,692,5159,127093,76.6,2,0,0,0
0,all_other,0.152,470.18,48000,26.08,687,5339.04,32005,70.4,1,0,0,0
0,debt_consolidation,0.1615,176.16,56000,24.36,652,7379,10402,81.9,3,0,0,1
0,debt_consolidation,0.1425,171.5,35000,21.5,657,4349,4473,106.5,7,0,1,1
0,all_other,0.1204,66.47,18720,0.96,662,1109,182,18.2,2,0,1,0
0,debt_consolidation,0.1425,343,37200,17.55,657,2850,6370,87.3,2,0,0,0
0,all_other,0.1141,342.51,55000,4.95,682,3365,1963,56.1,4,1,0,0
0,all_other,0.092,255.15,52000,11.08,732,6870,5255,46.1,5,1,0,0
0,debt_consolidation,0.1551,418.99,40000,2.4,642,2490,4340,85.1,3,0,0,0
0,home_improvement,0.1836,436,68000,26.7,657,3330,27163,88.2,2,0,0,0
0,debt_consolidation,0.1425,411.6,70000,9.77,657,3509.04,4768,59.6,4,1,0,1
0,debt_consolidation,0.1299,175.19,46000,3.89,657,180.04,3302,66,4,0,0,0
0,debt_consolidation,0.1362,84.99,24000,10.65,647,11190.04,3257,59.2,0,0,0,0
0,debt_consolidation,0.152,312.01,26000,4.34,642,1380.04,6345,77.4,8,0,0,0
0,credit_card,0.1078,293.72,150000,11.57,687,3450.04,31629,101.4,2,0,0,1
0,all_other,0.1488,276.86,56004,5.34,642,2430.04,1697,60.6,2,1,0,0
0,credit_card,0.1393,239.01,70000,23.21,677,11820.04,59023,79.5,5,0,0,0
0,debt_consolidation,0.1488,276.86,34000,16.91,647,3750.04,13128,25.6,10,0,0,0
0,small_business,0.1204,830.84,105000,3.73,702,780,1554,9.1,2,0,1,1
0,all_other,0.092,95.68,40000,0.99,707,779,1676,64.5,1,0,0,0
0,debt_consolidation,0.1836,630.39,144000,29.96,667,13979.04,212629,87.4,3,0,0,1
0,debt_consolidation,0.1804,682.76,65000,22.01,657,2399.04,16265,76.7,1,0,0,0
0,all_other,0.1204,18.28,18720,5.22,662,1109,182,18.2,2,0,1,0
0,all_other,0.1141,395.2,43400,14.9,692,720,20,0.4,2,0,0,1
0,home_improvement,0.1583,397.21,51000,15.93,642,4200.04,18382,79.6,3,0,0,0
0,debt_consolidation,0.1583,526.1,165000,13.52,657,6780.04,198023,61.3,2,1,0,1
0,debt_consolidation,0.152,208.59,30240,19.96,642,1980.04,6083,23.9,1,0,0,1
0,debt_consolidation,0.1804,532.64,82000,20.96,657,6360.04,24391,98.4,3,2,0,0
0,debt_consolidation,0.1141,230.54,33600,17.04,682,2310.04,7291,98.5,6,0,0,0
0,small_business,0.1141,395.2,54400,19.46,697,3570.04,1827,33.2,5,0,0,1
0,small_business,0.1046,97.46,52200,4.34,682,3120.04,8414,105.2,4,0,0,0
0,small_business,0.1836,726.67,155000,25.27,667,8190.04,210887,35.5,3,0,0,1
0,debt_consolidation,0.1646,329.97,50000,26.86,662,3600,18579,82.9,0,0,0,1
0,all_other,0.1425,102.9,57060,22.17,657,4949.04,6710,54.6,1,0,0,0
0,credit_card,0.1141,164.67,30500,0.39,677,183.04,397,39.7,1,0,0,0
0,debt_consolidation,0.1804,682.76,85000,16.28,647,1590.04,2253,62.6,4,0,0,0
0,debt_consolidation,0.1551,261.87,75000,27.2,677,3900.04,14273,50.1,2,1,1,0
0,debt_consolidation,0.1709,211.51,50000,26.52,657,7470.04,18941,98.7,1,0,0,1
0,debt_consolidation,0.1772,360.13,81377,25.91,657,2430.04,41603,81.1,0,0,0,1
0,debt_consolidation,0.1362,224.36,36400,14.34,657,2549,11541,63.4,0,0,0,0
0,debt_consolidation,0.1836,447.81,54000,14.82,647,5884,8079,45.4,3,2,0,0
0,debt_consolidation,0.1488,349.53,43000,27.99,692,4440,14998,80.9,0,0,1,0
0,all_other,0.092,57.41,35000,10.94,707,3419.04,10008,84.8,6,0,0,1
0,all_other,0.1172,529.3,75000,1.06,692,5480,821,6.1,4,2,0,0
0,major_purchase,0.1299,168.45,20000,9.78,657,1949.04,504,63,2,0,0,0
0,debt_consolidation,0.152,417.17,38000,5.81,647,2489,7600,84.4,2,0,0,0
0,debt_consolidation,0.1078,261.08,23000,7.83,687,4413,7846,56.9,4,0,1,0
0,all_other,0.1046,81.21,45000,17.95,687,6660.04,3092,14.9,6,0,2,0
